iter;num_air;num_per;cost_e;cost_h;cost_prop;time_e;time_h;time_prop;status_e;status_h
44;15;50;9740.064431;9740.064431;1;15.92075801;5.879880905;2.707666748;OPTIMAL;OPTIMAL
45;15;50;6684.292423;6684.292423;1;16.83903098;5.777338982;2.914669026;OPTIMAL;OPTIMAL
46;15;50;10222.07571;10222.07571;1;17.19149494;5.680470943;3.026420716;OPTIMAL;OPTIMAL
47;15;50;23287.90686;23437.90686;1.006441111;25.854491;6.057593822;4.268112348;OPTIMAL;OPTIMAL
48;15;50;11206.16568;11206.16568;1;17.18871617;5.659701109;3.037036028;OPTIMAL;OPTIMAL
49;15;50;22400.57167;22400.57167;1;22.85903692;5.682354927;4.022810475;OPTIMAL;OPTIMAL
50;15;50;19689.97325;19899.97325;1.010665327;21.07287598;5.639374018;3.736740268;OPTIMAL;OPTIMAL
51;15;50;6773.695445;6773.695445;1;16.70535111;6.070950031;2.751686479;OPTIMAL;OPTIMAL
52;15;50;14829.88254;14829.88254;1;20.60952306;5.587362051;3.688596312;OPTIMAL;OPTIMAL
53;15;50;11201.07729;11201.07729;1;18.14456296;6.062324047;2.993004468;OPTIMAL;OPTIMAL
54;15;50;11475.25457;11475.25457;1;16.80081511;5.875074863;2.859676769;OPTIMAL;OPTIMAL
55;15;50;36212.20658;NA;NA;92.83694911;5.489823103;16.91073599;OPTIMAL;INFEASIBLE
56;15;50;12863.83758;12863.83758;1;16.63162899;6.24087882;2.664949836;OPTIMAL;OPTIMAL
57;15;50;11362.58862;11512.58862;1.013201217;17.49992299;6.008752108;2.912405551;OPTIMAL;OPTIMAL
58;15;50;16134.27342;16134.27342;1;15.894099;5.660908937;2.807693813;OPTIMAL;OPTIMAL
59;15;50;21328.42598;21328.42598;1;17.49011493;6.045435905;2.893110638;OPTIMAL;OPTIMAL
60;15;50;22979.06615;22979.06615;1;18.65085196;5.603547096;3.328401037;OPTIMAL;OPTIMAL
61;15;50;25100.39961;25340.39961;1.009561601;21.12479305;5.806511879;3.638121043;OPTIMAL;OPTIMAL
62;15;50;7234.320014;7234.320014;1;15.89635301;5.709544182;2.784171993;OPTIMAL;OPTIMAL
63;15;50;10131.58016;10131.58016;1;18.44327712;5.745131016;3.210244826;OPTIMAL;OPTIMAL
64;15;50;17173.52645;17173.52645;1;19.84998012;6.256438971;3.172728162;OPTIMAL;OPTIMAL
65;15;50;18374.77926;18374.77926;1;23.02005196;5.878268003;3.916128346;OPTIMAL;OPTIMAL
66;15;50;18202.07547;18202.07547;1;20.26869202;6.066560984;3.341051392;OPTIMAL;OPTIMAL
67;15;50;6740.415331;6740.415331;1;16.58859515;5.779797077;2.870099924;OPTIMAL;OPTIMAL
68;15;50;34503.20425;34503.20425;1;16.27188897;5.748609066;2.830578455;OPTIMAL;OPTIMAL
69;15;50;13773.24625;13773.24625;1;17.56230688;5.793429852;3.031417887;OPTIMAL;OPTIMAL
70;15;50;20864.93324;20864.93324;1;22.13821006;5.676203012;3.9001794;OPTIMAL;OPTIMAL
71;15;50;13416.3394;13416.3394;1;16.42818284;6.054116964;2.713555575;OPTIMAL;OPTIMAL
72;15;50;28438.05645;28708.05645;1.00949432;26.87732196;5.787831068;4.64376407;OPTIMAL;OPTIMAL
73;15;50;36019.68532;NA;NA;90.92371202;5.835519075;15.58108385;OPTIMAL;INFEASIBLE
74;15;50;13847.01762;13847.01762;1;16.76103711;5.602760077;2.991567885;OPTIMAL;OPTIMAL
75;15;50;236857.5021;NA;NA;420.1580081;6.046263933;69.49051724;OPTIMAL;INFEASIBLE
76;15;50;23560.92033;23590.92033;1.001273295;26.46845198;6.111759186;4.330741964;OPTIMAL;OPTIMAL
77;15;50;10680.96749;10680.96749;1;18.2470789;6.118300915;2.982376831;OPTIMAL;OPTIMAL
78;15;50;19726.79632;18576.79632;0.941703661;36.31066895;11.77253294;3.084354839;OPTIMAL;OPTIMAL
79;15;50;12163.17065;12163.17065;1;17.79904294;5.673729897;3.137097335;OPTIMAL;OPTIMAL
80;15;50;8415.034699;8415.034699;1;16.43119383;5.706385136;2.879440037;OPTIMAL;OPTIMAL
81;15;50;17178.47826;17298.47826;1.006985485;27.23818707;5.811129093;4.687245222;OPTIMAL;OPTIMAL
82;15;50;20151.37295;20181.37295;1.001488732;17.74427605;5.597550154;3.170007514;OPTIMAL;OPTIMAL
83;15;50;14760.71311;14760.71311;1;21.79187989;6.060324192;3.595827418;OPTIMAL;OPTIMAL
84;15;50;13662.27017;13662.27017;1;16.8972981;5.732689857;2.947533971;OPTIMAL;OPTIMAL
85;15;50;9217.871921;9217.871921;1;18.06789804;5.80726099;3.111259863;OPTIMAL;OPTIMAL
86;15;50;5903.774527;5903.774527;1;15.93794298;5.745347023;2.774060978;OPTIMAL;OPTIMAL
87;15;50;11676.84627;11676.84627;1;16.20912004;6.137525082;2.640986362;OPTIMAL;OPTIMAL
88;15;50;28992.04067;29022.04067;1.001034767;19.42895913;6.201133966;3.133130043;OPTIMAL;OPTIMAL
89;15;50;12482.08512;12482.08512;1;18.69860888;5.944684029;3.145433598;OPTIMAL;OPTIMAL
90;15;50;27396.45021;27546.45021;1.005475162;67.29737902;5.644923925;11.92175128;OPTIMAL;OPTIMAL
91;15;50;19036.63137;19036.63137;1;16.646209;5.75813508;2.89090283;OPTIMAL;OPTIMAL
92;15;50;10448.2516;10448.2516;1;19.27713585;5.740726948;3.357960764;OPTIMAL;OPTIMAL
93;15;50;48023.79139;NA;NA;35.14537716;5.617733955;6.256148376;OPTIMAL;INFEASIBLE
94;15;50;11556.97511;11556.97511;1;16.05304813;5.684710979;2.823898733;OPTIMAL;OPTIMAL
95;15;50;19497.7801;19497.7801;1;17.98888779;5.6625278;3.176829929;OPTIMAL;OPTIMAL
96;15;50;11611.17088;11611.17088;1;17.48217607;5.70617795;3.063727809;OPTIMAL;OPTIMAL
97;15;50;24740.1475;24740.1475;1;18.28489304;5.65704298;3.232235127;OPTIMAL;OPTIMAL
98;15;50;12603.80237;12603.80237;1;16.88936591;5.702651024;2.961669203;OPTIMAL;OPTIMAL
99;15;50;12973.91728;12973.91728;1;16.26877403;5.630488157;2.88940738;OPTIMAL;OPTIMAL
100;15;50;23204.67899;NA;NA;38.66654491;67.66758585;0.57141901;OPTIMAL;INFEASIBLE
1;20;5;11384.8562;19172.28185;1.684016163;0.73503089;0.250678778;2.932162412;OPTIMAL;OPTIMAL
2;20;5;9930.288124;9930.288124;1;0.787299156;0.282184839;2.790012243;OPTIMAL;OPTIMAL
3;20;5;10207.33423;23313.60597;2.284005347;0.595479965;0.237179995;2.510666915;OPTIMAL;OPTIMAL
4;20;5;12001.70466;10091.70466;0.840855941;0.603929996;0.226191998;2.669988342;OPTIMAL;OPTIMAL
5;20;5;10899.2712;24350.42335;2.234133173;0.605542898;0.197151899;3.071453535;OPTIMAL;OPTIMAL
6;20;5;5816.484301;13481.33396;2.317780512;0.594640017;0.255270004;2.329455113;OPTIMAL;OPTIMAL
7;20;5;15692.29736;15692.29736;1;0.619778872;0.279157162;2.220179012;OPTIMAL;OPTIMAL
8;20;5;9621.82321;9621.82321;1;0.538489819;0.250687122;2.148055367;OPTIMAL;OPTIMAL
9;20;5;15485.43516;15485.43516;1;0.58052516;0.240354061;2.415291662;OPTIMAL;OPTIMAL
10;20;5;12461.23798;8881.237978;0.712709122;0.601438999;0.360450029;1.668578028;OPTIMAL;OPTIMAL
11;20;5;22112.61426;22112.61426;1;0.578926086;0.26018405;2.225063709;OPTIMAL;OPTIMAL
12;20;5;9036.719171;22275.03504;2.464947136;0.62796402;0.302721977;2.074391907;OPTIMAL;OPTIMAL
13;20;5;11475.95447;18726.20832;1.631777851;0.711843014;0.295727015;2.407094985;OPTIMAL;OPTIMAL
14;20;5;15607.63751;15607.63751;1;0.54542017;0.272284985;2.003122466;OPTIMAL;OPTIMAL
15;20;5;11432.39312;24323.35125;2.127581774;0.566293955;0.215200901;2.631466468;OPTIMAL;OPTIMAL
16;20;5;11869.88307;11869.88307;1;0.916501999;0.270957947;3.382451077;OPTIMAL;OPTIMAL
17;20;5;23303.33903;23303.33903;1;0.56299901;0.273015976;2.062146759;OPTIMAL;OPTIMAL
18;20;5;23788.98095;23788.98095;1;0.592661858;0.253695011;2.33611948;OPTIMAL;OPTIMAL
19;20;5;10014.9173;10380.08893;1.03646277;0.606715918;0.256899118;2.361689372;OPTIMAL;OPTIMAL
20;20;5;13595.95245;12535.95245;0.92203562;0.573760986;0.205175161;2.79644467;OPTIMAL;OPTIMAL
21;20;5;25833.33202;NA;NA;0.594455957;3.385457039;0.17559105;OPTIMAL;INFEASIBLE
22;20;5;20349.11046;20349.11046;1;0.572576046;0.278352976;2.057014279;OPTIMAL;OPTIMAL
23;20;5;13614.77988;10863.45963;0.797916656;0.605489016;0.24118495;2.510475948;OPTIMAL;OPTIMAL
24;20;5;10513.25032;7433.250315;0.707036368;0.543481827;0.299234152;1.816242643;OPTIMAL;OPTIMAL
25;20;5;7050.200746;7050.200746;1;0.702553034;0.274273157;2.561508538;OPTIMAL;OPTIMAL
26;20;5;8712.401566;8712.401566;1;0.560539007;0.260069132;2.15534617;OPTIMAL;OPTIMAL
27;20;5;10871.19007;10871.19007;1;0.65820694;0.259762049;2.533884156;OPTIMAL;OPTIMAL
28;20;5;10180.40987;11173.72195;1.097570932;0.559073925;0.265727043;2.103940639;OPTIMAL;OPTIMAL
29;20;5;10593.72683;13929.08035;1.314842319;0.545457125;0.198642969;2.745917095;OPTIMAL;OPTIMAL
30;20;5;16864.71157;16864.71157;1;0.623568058;0.192165852;3.244947283;OPTIMAL;OPTIMAL
31;20;5;15105.96802;15105.96802;1;0.596426964;0.253712893;2.35079486;OPTIMAL;OPTIMAL
32;20;5;11484.79657;11484.79657;1;0.530486107;0.249729872;2.124239696;OPTIMAL;OPTIMAL
33;20;5;7886.856027;7276.856027;0.922656126;0.568475008;0.295268059;1.92528447;OPTIMAL;OPTIMAL
34;20;5;13389.24676;13389.24676;1;0.603322029;0.287285089;2.100081247;OPTIMAL;OPTIMAL
35;20;5;11581.73176;10240.75275;0.884216019;0.60144186;0.195147038;3.08199329;OPTIMAL;OPTIMAL
36;20;5;10894.25422;17160.01611;1.575143719;0.575987101;0.521384954;1.104725205;OPTIMAL;OPTIMAL
37;20;5;14943.56794;14943.56794;1;0.701544046;0.249196053;2.815229371;OPTIMAL;OPTIMAL
38;20;5;8257.24501;29256.09376;3.543081709;0.557211876;0.279739141;1.991898141;OPTIMAL;OPTIMAL
39;20;5;12255.70201;12255.70201;1;0.596683979;0.219918966;2.713199271;OPTIMAL;OPTIMAL
40;20;5;10391.66348;20804.92621;2.002078518;0.617243052;0.245126009;2.518064297;OPTIMAL;OPTIMAL
41;20;5;15707.44903;15107.44903;0.961801563;0.556028128;0.214163065;2.596283947;OPTIMAL;OPTIMAL
42;20;5;6341.067634;7557.071608;1.191766441;0.629919052;0.244648933;2.574787649;OPTIMAL;OPTIMAL
43;20;5;17366.87615;17516.87615;1.008637132;0.579506874;0.266486168;2.174622715;OPTIMAL;OPTIMAL
44;20;5;9776.44907;9024.721069;0.923108278;0.541476011;0.222306967;2.43571319;OPTIMAL;OPTIMAL
45;20;5;8949.047733;8949.047733;1;0.670051098;0.252408981;2.654624627;OPTIMAL;OPTIMAL
46;20;5;9363.632787;24113.98509;2.575280945;0.591028929;0.242501974;2.437212855;OPTIMAL;OPTIMAL
47;20;5;9850.92303;NA;NA;0.553575039;3.440891981;0.16088126;OPTIMAL;INFEASIBLE
48;20;5;22631.46981;22631.46981;1;0.572602987;0.421187878;1.359495412;OPTIMAL;OPTIMAL
49;20;5;7981.468792;23751.32441;2.975808718;0.700534105;0.288238049;2.430401222;OPTIMAL;OPTIMAL
50;20;5;14323.43363;22167.3293;1.547626768;0.50541997;0.256214142;1.972646654;OPTIMAL;OPTIMAL
51;20;5;10461.00845;11014.83167;1.052941666;0.633970976;0.254215956;2.493828423;OPTIMAL;OPTIMAL
52;20;5;8680.950408;8680.950408;1;0.607331991;0.287243128;2.114348203;OPTIMAL;OPTIMAL
53;20;5;23451.85682;23451.85682;1;0.56724;0.244709015;2.318018402;OPTIMAL;OPTIMAL
54;20;5;10357.04076;19765.03279;1.908366805;0.447398186;0.25924015;1.725805918;OPTIMAL;OPTIMAL
55;20;5;6778.69367;22997.90341;3.392674833;0.630455017;0.262736797;2.399568783;OPTIMAL;OPTIMAL
56;20;5;15519.12686;8829.788392;0.568961674;0.553066015;0.270160913;2.047172584;OPTIMAL;OPTIMAL
57;20;5;10494.89705;10494.89705;1;0.587740183;0.275266886;2.135164865;OPTIMAL;OPTIMAL
58;20;5;6752.916366;11187.6317;1.656711129;0.582279921;0.271226168;2.146842709;OPTIMAL;OPTIMAL
59;20;5;12816.44689;23044.81534;1.79806584;0.60461688;0.283254147;2.134538497;OPTIMAL;OPTIMAL
60;20;5;14488.30052;14488.30052;1;0.580616951;0.296229124;1.96002656;OPTIMAL;OPTIMAL
61;20;5;12446.36639;12596.36639;1.01205171;0.747433901;0.214182138;3.489711636;OPTIMAL;OPTIMAL
62;20;5;5683.71371;5683.71371;1;0.616420984;0.269950151;2.283462265;OPTIMAL;OPTIMAL
63;20;5;11416.54696;11416.54696;1;0.570464849;0.266228199;2.142766437;OPTIMAL;OPTIMAL
64;20;5;10169.91858;10169.91858;1;0.541224003;0.229259014;2.360753425;OPTIMAL;OPTIMAL
65;20;5;12846.27751;12246.27751;0.953293863;0.631692886;0.259789944;2.431552497;OPTIMAL;OPTIMAL
66;20;5;18778.36803;18778.36803;1;0.536912918;0.264222145;2.032051166;OPTIMAL;OPTIMAL
67;20;5;11428.52998;27261.37343;2.385378827;0.561392069;0.261720896;2.145002856;OPTIMAL;OPTIMAL
68;20;5;10507.01749;11419.67456;1.086861669;0.588081121;0.268566132;2.189706937;OPTIMAL;OPTIMAL
69;20;5;18349.5355;18169.5355;0.990190487;0.531002998;0.249366999;2.129403655;OPTIMAL;OPTIMAL
70;20;5;20641.2793;20641.2793;1;0.551450014;0.220167875;2.504679729;OPTIMAL;OPTIMAL
71;20;5;12256.47382;12256.47382;1;0.623609066;0.263337851;2.368095071;OPTIMAL;OPTIMAL
72;20;5;12556.51629;12556.51629;1;0.703098059;0.332255125;2.116139092;OPTIMAL;OPTIMAL
73;20;5;25561.27919;25561.27919;1;0.650486946;0.220802069;2.94601835;OPTIMAL;OPTIMAL
74;20;5;11337.54065;11397.54065;1.005292153;0.712290049;0.266260862;2.675158648;OPTIMAL;OPTIMAL
75;20;5;21543.71204;21543.71204;1;0.610505104;0.263078928;2.320615751;OPTIMAL;OPTIMAL
76;20;5;8130.530593;10149.87993;1.248366243;0.564007044;0.254225016;2.218534798;OPTIMAL;OPTIMAL
77;20;5;9865.128351;11787.54164;1.194869567;0.551419973;0.269708157;2.044506107;OPTIMAL;OPTIMAL
78;20;5;10196.59165;9616.591651;0.943118248;0.625689983;0.278240204;2.248740386;OPTIMAL;OPTIMAL
79;20;5;10398.08803;10548.08803;1.014425729;0.618525982;0.200191021;3.089678942;OPTIMAL;OPTIMAL
80;20;5;14148.52038;14148.52038;1;0.631986856;0.266737938;2.369317471;OPTIMAL;OPTIMAL
81;20;5;8802.981871;8802.981871;1;0.544604063;0.272233009;2.000507082;OPTIMAL;OPTIMAL
82;20;5;25533.62864;25533.62864;1;0.566323042;0.194166899;2.916681709;OPTIMAL;OPTIMAL
83;20;5;23055.4824;NA;NA;0.609972;3.475206852;0.175521063;OPTIMAL;INFEASIBLE
84;20;5;8822.855052;21173.39796;2.399835182;0.598952055;0.337284088;1.775808809;OPTIMAL;OPTIMAL
85;20;5;4923.547555;22458.80648;4.561508998;0.65553093;0.261194944;2.5097382;OPTIMAL;OPTIMAL
86;20;5;9179.505386;17597.83005;1.917078242;0.596577168;0.242222071;2.462934801;OPTIMAL;OPTIMAL
87;20;5;18319.86563;18319.86563;1;0.587466002;0.255382061;2.300341689;OPTIMAL;OPTIMAL
88;20;5;10093.49118;7465.982194;0.739682838;0.610321999;0.264765978;2.305137554;OPTIMAL;OPTIMAL
89;20;5;7811.43023;19597.84367;2.508867531;0.59849906;0.263209105;2.273853941;OPTIMAL;OPTIMAL
90;20;5;8482.605325;8482.605325;1;0.63801384;0.254390001;2.508014609;OPTIMAL;OPTIMAL
91;20;5;24727.91986;24727.91986;1;0.562528133;0.26313591;2.137785501;OPTIMAL;OPTIMAL
92;20;5;6278.514778;6149.429181;0.979440106;0.573111057;0.205698013;2.786176921;OPTIMAL;OPTIMAL
93;20;5;9161.004393;22315.94783;2.435971742;0.599956989;0.203185081;2.952761024;OPTIMAL;OPTIMAL
94;20;5;12819.12402;12819.12402;1;0.610005856;0.237859964;2.564558761;OPTIMAL;OPTIMAL
95;20;5;10313.33134;21745.31803;2.108466927;0.572429895;0.230705023;2.481219908;OPTIMAL;OPTIMAL
96;20;5;12995.77105;12794.51662;0.984513853;0.582927942;0.32825613;1.775832615;OPTIMAL;OPTIMAL
97;20;5;20862.87015;20862.87015;1;0.691122055;0.259068966;2.66771457;OPTIMAL;OPTIMAL
98;20;5;19642.18873;19642.18873;1;0.606261969;0.241231918;2.513191342;OPTIMAL;OPTIMAL
99;20;5;22949.58333;22949.58333;1;0.576442003;0.188159943;3.063574506;OPTIMAL;OPTIMAL
100;20;5;6754.919926;9341.807546;1.382963477;0.608513832;0.205175161;2.965826019;OPTIMAL;OPTIMAL
1;20;10;30149.22272;30779.22272;1.020896061;1.43501687;0.542981148;2.642848424;OPTIMAL;OPTIMAL
2;20;10;8857.027151;8857.027151;1;1.426393986;0.570044994;2.502248068;OPTIMAL;OPTIMAL
3;20;10;6015.037913;6015.037913;1;1.392177105;0.582882881;2.38843368;OPTIMAL;OPTIMAL
4;20;10;11856.01282;11856.01282;1;1.426906824;0.554451942;2.573544639;OPTIMAL;OPTIMAL
5;20;10;8025.810398;8025.810398;1;1.428215027;0.55149889;2.589697011;OPTIMAL;OPTIMAL
6;20;10;16798.02071;16798.02071;1;1.426041842;0.553501844;2.576399439;OPTIMAL;OPTIMAL
7;20;10;19924.19132;19924.19132;1;1.412390947;0.52707696;2.679667403;OPTIMAL;OPTIMAL
8;20;10;16209.62146;16209.62146;1;1.403288841;0.71242094;1.969746763;OPTIMAL;OPTIMAL
9;20;10;5837.787486;10725.78739;1.837303502;1.463224888;0.551567078;2.652850301;OPTIMAL;OPTIMAL
10;20;10;5741.825821;5741.825821;1;1.483417988;0.559029102;2.653561293;OPTIMAL;OPTIMAL
11;20;10;13422.17442;13422.17442;1;1.449742079;0.605098009;2.39587977;OPTIMAL;OPTIMAL
12;20;10;8143.714559;8173.714559;1.003683823;1.425178766;0.554713011;2.569218206;OPTIMAL;OPTIMAL
13;20;10;12007.75846;12007.75846;1;1.894055128;0.552814007;3.426206834;OPTIMAL;OPTIMAL
14;20;10;6234.709066;6234.709066;1;1.407685995;0.549033165;2.563936179;OPTIMAL;OPTIMAL
15;20;10;7494.610336;7524.610336;1.004002877;1.92651391;0.535018921;3.600833232;OPTIMAL;OPTIMAL
16;20;10;14135.48796;13865.48796;0.980899138;1.423317194;0.533504963;2.667861206;OPTIMAL;OPTIMAL
17;20;10;12067.59704;12067.59704;1;1.442243099;0.540534019;2.668181922;OPTIMAL;OPTIMAL
18;20;10;9322.138513;9322.138513;1;1.442350864;0.562440157;2.564452141;OPTIMAL;OPTIMAL
19;20;10;10892.67378;10892.67378;1;1.633273125;0.562474966;2.903725896;OPTIMAL;OPTIMAL
20;20;10;7348.799038;9020.787436;1.22751859;1.388207912;0.68474102;2.027347379;OPTIMAL;OPTIMAL
21;20;10;17175.39675;NA;NA;1.510257959;7.037725925;0.214594597;OPTIMAL;INFEASIBLE
22;20;10;8514.073983;8514.073983;1;1.443697929;0.565431118;2.553269326;OPTIMAL;OPTIMAL
23;20;10;16047.20911;16047.20911;1;1.466274023;0.536432981;2.733377838;OPTIMAL;OPTIMAL
24;20;10;7463.028166;7533.589064;1.009454728;1.479134083;0.577604055;2.560809726;OPTIMAL;OPTIMAL
25;20;10;17103.84985;17253.84985;1.008769955;1.687605143;0.562936068;2.997862883;OPTIMAL;OPTIMAL
26;20;10;13491.29615;13491.29615;1;1.450203896;0.55850482;2.596582597;OPTIMAL;OPTIMAL
27;20;10;15040.18221;15040.18221;1;1.430196047;0.707167864;2.022427941;OPTIMAL;OPTIMAL
28;20;10;10697.16159;10697.16159;1;1.764816999;0.558056831;3.162432391;OPTIMAL;OPTIMAL
29;20;10;11212.04239;11242.04239;1.002675694;1.510504007;0.584598064;2.583833405;OPTIMAL;OPTIMAL
30;20;10;14641.13952;14641.13952;1;1.378227949;0.536524057;2.568809227;OPTIMAL;OPTIMAL
31;20;10;7160.113243;7789.351109;1.087880994;1.450777054;0.558606863;2.597134317;OPTIMAL;OPTIMAL
32;20;10;12592.69501;11502.69501;0.91344188;1.434709072;0.680438995;2.108505071;OPTIMAL;OPTIMAL
33;20;10;6188.38936;6188.38936;1;1.641129971;0.564136028;2.909103281;OPTIMAL;OPTIMAL
34;20;10;10273.31634;10273.31634;1;1.915531874;0.624384165;3.067873885;OPTIMAL;OPTIMAL
35;20;10;14715.73852;14715.73852;1;1.501727104;0.565006971;2.657891283;OPTIMAL;OPTIMAL
36;20;10;7322.139266;15014.77238;2.050599126;1.449620962;0.561393023;2.58218557;OPTIMAL;OPTIMAL
37;20;10;9995.399167;10540.93335;1.054578529;1.406093121;0.554591894;2.535365438;OPTIMAL;OPTIMAL
38;20;10;17685.21853;17835.21853;1.008481659;1.498769999;0.579957962;2.584273511;OPTIMAL;OPTIMAL
39;20;10;12950.42425;12950.42425;1;1.415390015;0.571317911;2.47741229;OPTIMAL;OPTIMAL
40;20;10;12435.21657;12435.21657;1;1.408396959;0.564525843;2.494831685;OPTIMAL;OPTIMAL
41;20;10;7049.1883;6345.025108;0.900107195;1.382966042;0.557002068;2.482874162;OPTIMAL;OPTIMAL
42;20;10;6290.49843;6283.840204;0.998941542;1.417379141;0.71514082;1.981958101;OPTIMAL;OPTIMAL
43;20;10;4719.086373;4719.086373;1;1.551638126;0.547239065;2.83539357;OPTIMAL;OPTIMAL
44;20;10;12622.48384;12622.48384;1;1.524215937;0.663566113;2.297006896;OPTIMAL;OPTIMAL
45;20;10;10188.95258;9068.952577;0.890077023;1.506496906;0.532066107;2.831409269;OPTIMAL;OPTIMAL
46;20;10;9652.770777;9652.770777;1;1.539403915;0.54359293;2.831905698;OPTIMAL;OPTIMAL
47;20;10;12014.75754;12014.75754;1;1.460273027;0.56447506;2.586957568;OPTIMAL;OPTIMAL
48;20;10;11644.85261;11644.85261;1;1.528847933;0.539524078;2.833697316;OPTIMAL;OPTIMAL
49;20;10;8682.691802;8682.691802;1;1.6677742;0.551557064;3.023756396;OPTIMAL;OPTIMAL
50;20;10;16254.45981;16254.45981;1;1.658383131;0.644529819;2.573012266;OPTIMAL;OPTIMAL
51;20;10;15398.58688;15548.58688;1.009741154;1.620472908;0.552146912;2.934858231;OPTIMAL;OPTIMAL
52;20;10;14053.01992;14053.01992;1;1.834785938;0.565496922;3.244555131;OPTIMAL;OPTIMAL
53;20;10;18669.63231;18669.63231;1;1.620916128;0.531023026;3.052440384;OPTIMAL;OPTIMAL
54;20;10;10620.03899;10620.03899;1;1.711755037;0.52500391;3.260461502;OPTIMAL;OPTIMAL
55;20;10;11057.87221;8428.985692;0.762261087;1.638324022;0.683396816;2.397324634;OPTIMAL;OPTIMAL
56;20;10;15207.80047;15207.80047;1;1.522394896;0.629538059;2.418273007;OPTIMAL;OPTIMAL
57;20;10;13617.9435;13617.9435;1;1.730570078;0.525457144;3.293456181;OPTIMAL;OPTIMAL
58;20;10;9393.489673;9393.489673;1;1.686093807;0.565336943;2.982458212;OPTIMAL;OPTIMAL
59;20;10;28075.38559;26925.38559;0.959038853;1.635591984;0.523494005;3.124375767;OPTIMAL;OPTIMAL
60;20;10;17751.97776;17751.97776;1;1.743518829;0.542039156;3.216592031;OPTIMAL;OPTIMAL
61;20;10;8202.1723;10646.78476;1.298044515;1.650002956;0.561048031;2.940929948;OPTIMAL;OPTIMAL
62;20;10;8429.17573;8429.17573;1;1.633635044;0.525404215;3.109291852;OPTIMAL;OPTIMAL
63;20;10;16023.9415;16023.9415;1;1.641423941;0.547413111;2.998510464;OPTIMAL;OPTIMAL
64;20;10;14646.40826;14646.40826;1;1.699533939;0.664607048;2.557201198;OPTIMAL;OPTIMAL
65;20;10;20355.07987;20535.07987;1.008843001;1.53619194;0.533477068;2.879583833;OPTIMAL;OPTIMAL
66;20;10;12720.58349;12720.58349;1;1.985716105;0.595258951;3.335886173;OPTIMAL;OPTIMAL
67;20;10;19287.50565;19287.50565;1;1.645167112;0.53158617;3.094826774;OPTIMAL;OPTIMAL
68;20;10;13678.55214;13678.55214;1;1.63706708;0.662037849;2.472769617;OPTIMAL;OPTIMAL
69;20;10;10242.17702;10392.17702;1.014645324;1.899600029;0.710768938;2.672598544;OPTIMAL;OPTIMAL
70;20;10;8960.047118;8960.047118;1;1.730407;0.559267998;3.094056886;OPTIMAL;OPTIMAL
71;20;10;6605.900742;6605.900742;1;1.733633041;0.538159847;3.221409123;OPTIMAL;OPTIMAL
72;20;10;14365.04884;14215.04884;0.989557989;1.626808882;0.546622038;2.97611287;OPTIMAL;OPTIMAL
73;20;10;11094.42423;11094.42423;1;1.695597887;0.557110071;3.043559926;OPTIMAL;OPTIMAL
74;20;10;14040.48438;14040.48438;1;2.08853507;0.542041063;3.853093819;OPTIMAL;OPTIMAL
75;20;10;14162.93853;13282.93853;0.937866002;1.78053689;0.56577301;3.147087008;OPTIMAL;OPTIMAL
76;20;10;10032.53186;10032.53186;1;1.642414093;0.534183025;3.074628011;OPTIMAL;OPTIMAL
77;20;10;11211.19107;11211.19107;1;1.657392025;0.525531054;3.153747079;OPTIMAL;OPTIMAL
78;20;10;14083.01692;14083.01692;1;1.615324974;0.647778988;2.493635953;OPTIMAL;OPTIMAL
79;20;10;17698.40346;17698.40346;1;1.525372028;0.533838034;2.857368588;OPTIMAL;OPTIMAL
80;20;10;14431.11318;14431.11318;1;1.619374037;0.656682968;2.465990615;OPTIMAL;OPTIMAL
81;20;10;11540.23204;11540.23204;1;1.691692114;0.540225983;3.131452703;OPTIMAL;OPTIMAL
82;20;10;7750.272937;9697.883691;1.251295763;1.653562069;0.54561615;3.03063256;OPTIMAL;OPTIMAL
83;20;10;10750.86945;10750.86945;1;1.674522161;0.672610998;2.489584866;OPTIMAL;OPTIMAL
84;20;10;11952.22622;10652.22622;0.891233652;1.519417048;0.540596962;2.810628165;OPTIMAL;OPTIMAL
85;20;10;9993.691367;9993.691367;1;1.647123814;0.539706945;3.051885523;OPTIMAL;OPTIMAL
86;20;10;11544.13857;11544.13857;1;1.650810957;0.521953821;3.162752891;OPTIMAL;OPTIMAL
87;20;10;14266.68808;14266.68808;1;1.777507067;0.549284935;3.236038263;OPTIMAL;OPTIMAL
88;20;10;12858.47682;12918.47682;1.004666183;1.763594866;0.541413069;3.257392493;OPTIMAL;OPTIMAL
89;20;10;11790.58357;12491.58237;1.059454122;1.74023509;0.530842066;3.278253933;OPTIMAL;OPTIMAL
90;20;10;10908.56247;10908.56247;1;2.129230976;0.56852603;3.745177644;OPTIMAL;OPTIMAL
91;20;10;11708.95196;11708.95196;1;1.756862879;0.554382086;3.169046987;OPTIMAL;OPTIMAL
92;20;10;6089.70296;8929.093741;1.466260966;1.625390053;0.802419901;2.025610346;OPTIMAL;OPTIMAL
93;20;10;10668.82088;10668.82088;1;1.555723906;0.528330088;2.944605923;OPTIMAL;OPTIMAL
94;20;10;13713.17811;13713.17811;1;1.621485949;0.523926973;3.094870146;OPTIMAL;OPTIMAL
